BID,1691509352768,1691509352629,8680918933,8680918934,245.10000000,419.22400000,DELTA
ASK,1691509352836,1691509352729,8680918935,8680918938,245.30000000,846.46700000,DELTA
BID,1691509352836,1691509352729,8680918935,8680918938,245.10000000,429.22400000,DELTA
BID,1691509352836,1691509352729,8680918935,8680918938,245.00000000,669.89700000,DELTA
BID,1691509353135,1691509353029,8680918939,8680918940,245.00000000,676.55300000,DELTA
BID,1691509353237,1691509353129,8680918941,8680918943,244.90000000,434.05100000,DELTA
BID,1691509353237,1691509353129,8680918941,8680918943,244.80000000,608.15500000,DELTA
ASK,1691509353336,1691509353229,8680918944,8680918948,245.60000000,462.11000000,DELTA
BID,1691509353336,1691509353229,8680918944,8680918948,244.80000000,558.15500000,DELTA
BID,1691509353336,1691509353229,8680918944,8680918948,244.70000000,722.26800000,DELTA
BID,1691509353336,1691509353229,8680918944,8680918948,242.20000000,49.05600000,DELTA
BID,1691509353336,1691509353229,8680918944,8680918948,88.30000000,0.74200000,DELTA
ASK,1691509353436,1691509353329,8680918949,8680918951,245.20000000,797.48700000,DELTA
BID,1691509353436,1691509353329,8680918949,8680918951,245.10000000,429.03100000,DELTA
BID,1691509353436,1691509353329,8680918949,8680918951,244.40000000,1003.38900000,DELTA
ASK,1691509353536,1691509353429,8680918952,8680918952,245.30000000,849.46700000,DELTA
BID,1691509353636,1691509353529,8680918953,8680918953,244.90000000,425.69500000,DELTA
BID,1691509353736,1691509353629,8680918954,8680918955,244.90000000,435.08100000,DELTA
BID,1691509353736,1691509353629,8680918954,8680918955,244.80000000,556.14900000,DELTA
BID,1691509353836,1691509353729,8680918956,8680918962,245.00000000,652.56800000,DELTA
BID,1691509353836,1691509353729,8680918956,8680918962,244.90000000,407.09100000,DELTA
BID,1691509353836,1691509353729,8680918956,8680918962,244.80000000,568.38600000,DELTA
BID,1691509353934,1691509353829,8680918963,8680918965,244.90000000,409.90100000,DELTA
BID,1691509353934,1691509353829,8680918963,8680918965,244.80000000,576.59500000,DELTA
BID,1691509353934,1691509353829,8680918963,8680918965,244.40000000,1022.31600000,DELTA
ASK,1691509354034,1691509353929,8680918966,8680918967,245.30000000,854.32800000,DELTA
BID,1691509354034,1691509353929,8680918966,8680918967,244.60000000,1124.52200000,DELTA
ASK,1691509354135,1691509354029,8680918968,8680918971,245.30000000,850.39700000,DELTA
BID,1691509354135,1691509354029,8680918968,8680918971,245.10000000,406.39400000,DELTA
BID,1691509354135,1691509354029,8680918968,8680918971,244.90000000,418.05900000,DELTA
BID,1691509354235,1691509354129,8680918972,8680918972,245.10000000,416.39400000,DELTA
ASK,1691509354335,1691509354229,8680918973,8680918973,245.20000000,797.43000000,DELTA
ASK,1691509354535,1691509354429,8680918974,8680918981,245.20000000,821.43000000,DELTA
ASK,1691509354535,1691509354429,8680918974,8680918981,245.30000000,838.39700000,DELTA
BID,1691509354535,1691509354429,8680918974,8680918981,245.00000000,628.56800000,DELTA
BID,1691509354535,1691509354429,8680918974,8680918981,244.90000000,442.05900000,DELTA
ASK,1691509354635,1691509354529,8680918982,8680918984,245.20000000,826.60700000,DELTA
ASK,1691509354635,1691509354529,8680918982,8680918984,245.30000000,833.20000000,DELTA
ASK,1691509354734,1691509354629,8680918985,8680918986,245.20000000,828.08700000,DELTA
BID,1691509354834,1691509354729,8680918987,8680918988,244.90000000,442.97900000,DELTA
BID,1691509354834,1691509354729,8680918987,8680918988,244.80000000,575.67500000,DELTA
BID,1691509354834,1691509354729,8680918987,8680918988,239.30000000,9.04800000,DELTA
ASK,1691509355235,1691509355130,8680918989,8680918991,245.20000000,827.18500000,DELTA
ASK,1691509355235,1691509355130,8680918989,8680918991,245.70000000,876.85500000,DELTA
ASK,1691509355235,1691509355130,8680918989,8680918991,246.00000000,582.40200000,DELTA
ASK,1691509355335,1691509355230,8680918992,8680918992,245.20000000,830.05700000,DELTA
BID,1691509355735,1691509355630,8680918993,8680918994,245.00000000,667.18000000,DELTA
BID,1691509355735,1691509355630,8680918993,8680918994,244.90000000,405.81200000,DELTA
BID,1691509355835,1691509355730,8680918995,8680918996,245.10000000,461.28600000,DELTA
BID,1691509355835,1691509355730,8680918995,8680918996,244.90000000,403.00200000,DELTA
BID,1691509355934,1691509355830,8680918997,8680918998,245.00000000,631.38100000,DELTA
ASK,1691509356140,1691509356030,8680918999,8680918999,245.20000000,832.18700000,DELTA
BID,1691509356236,1691509356130,8680919000,8680919000,244.90000000,449.81500000,DELTA
ASK,1691509356336,1691509356230,8680919001,8680919005,245.20000000,832.04800000,DELTA
ASK,1691509356336,1691509356230,8680919001,8680919005,245.60000000,462.19200000,DELTA
BID,1691509356336,1691509356230,8680919001,8680919005,245.10000000,416.39400000,DELTA
BID,1691509356336,1691509356230,8680919001,8680919005,242.40000000,207.78600000,DELTA
BID,1691509356336,1691509356230,8680919001,8680919005,239.50000000,271.33000000,DELTA
BID,1691509356436,1691509356330,8680919006,8680919006,244.80000000,582.38900000,DELTA
BID,1691509356636,1691509356530,8680919007,8680919007,239.40000000,36.24800000,DELTA
BID,1691509356835,1691509356730,8680919008,8680919008,244.90000000,466.13100000,DELTA
BID,1691509356937,1691509356830,8680919009,8680919010,244.70000000,726.37700000,DELTA
BID,1691509356937,1691509356830,8680919009,8680919010,242.90000000,30.17100000,DELTA
ASK,1691509357036,1691509356930,8680919011,8680919011,246.00000000,577.99700000,DELTA
ASK,1691509357236,1691509357131,8680919012,8680919012,245.20000000,829.17600000,DELTA
BID,1691509357439,1691509357331,8680919013,8680919014,245.10000000,416.39300000,DELTA
ASK,1691509357837,1691509357731,8680919015,8680919019,245.20000000,829.47600000,DELTA
BID,1691509357837,1691509357731,8680919015,8680919019,245.10000000,415.98000000,DELTA
BID,1691509357837,1691509357731,8680919015,8680919019,245.00000000,637.03200000,DELTA
BID,1691509357837,1691509357731,8680919015,8680919019,244.90000000,465.26000000,DELTA
ASK,1691509358136,1691509358031,8680919020,8680919028,245.40000000,366.65200000,DELTA
ASK,1691509358136,1691509358031,8680919020,8680919028,245.60000000,462.11000000,DELTA
ASK,1691509358136,1691509358031,8680919020,8680919028,245.70000000,876.81400000,DELTA
ASK,1691509358136,1691509358031,8680919020,8680919028,245.90000000,358.43000000,DELTA
BID,1691509358136,1691509358031,8680919020,8680919028,244.90000000,464.38100000,DELTA
BID,1691509358136,1691509358031,8680919020,8680919028,244.80000000,583.30900000,DELTA
BID,1691509358136,1691509358031,8680919020,8680919028,244.60000000,1124.56300000,DELTA
BID,1691509358136,1691509358031,8680919020,8680919028,244.50000000,1513.10800000,DELTA
BID,1691509358136,1691509358031,8680919020,8680919028,244.40000000,1022.35700000,DELTA
ASK,1691509358237,1691509358131,8680919029,8680919029,245.20000000,829.55800000,DELTA
ASK,1691509358337,1691509358231,8680919030,8680919031,245.40000000,375.17300000,DELTA
BID,1691509358337,1691509358231,8680919030,8680919031,245.00000000,634.21900000,DELTA
BID,1691509358437,1691509358331,8680919032,8680919032,244.90000000,467.22700000,DELTA
ASK,1691509359039,1691509358932,8680919033,8680919036,245.30000000,729.78600000,DELTA
BID,1691509359039,1691509358932,8680919033,8680919036,245.10000000,416.41400000,DELTA
BID,1691509359039,1691509358932,8680919033,8680919036,244.90000000,570.64100000,DELTA
BID,1691509359039,1691509358932,8680919033,8680919036,244.80000000,479.89500000,DELTA
ASK,1691509359539,1691509359432,8680919037,8680919039,245.20000000,780.60800000,DELTA
BID,1691509359539,1691509359432,8680919037,8680919039,245.10000000,465.36400000,DELTA
BID,1691509359539,1691509359432,8680919037,8680919039,244.90000000,576.62500000,DELTA
ASK,1691509359639,1691509359532,8680919040,8680919046,245.40000000,478.58700000,DELTA
BID,1691509359639,1691509359532,8680919040,8680919046,245.10000000,430.70500000,DELTA
BID,1691509359639,1691509359532,8680919040,8680919046,244.90000000,573.77900000,DELTA
BID,1691509359639,1691509359532,8680919040,8680919046,244.50000000,1498.80800000,DELTA
ASK,1691509359738,1691509359632,8680919047,8680919057,245.20000000,780.60800000,DELTA
ASK,1691509359738,1691509359632,8680919047,8680919057,281.80000000,128.93200000,DELTA
BID,1691509359738,1691509359632,8680919047,8680919057,245.10000000,479.65500000,DELTA
BID,1691509359738,1691509359632,8680919047,8680919057,245.00000000,679.77000000,DELTA
BID,1691509359738,1691509359632,8680919047,8680919057,244.90000000,526.96600000,DELTA
ASK,1691509359937,1691509359832,8680919058,8680919059,245.50000000,446.73300000,DELTA
ASK,1691509359937,1691509359832,8680919058,8680919059,245.60000000,449.08900000,DELTA
ASK,1691509360137,1691509360032,8680919060,8680919061,285.80000000,21.39100000,DELTA
BID,1691509360137,1691509360032,8680919060,8680919061,245.10000000,430.70500000,DELTA
ASK,1691509360237,1691509360132,8680919062,8680919067,245.20000000,784.86800000,DELTA
BID,1691509360237,1691509360132,8680919062,8680919067,245.00000000,676.97300000,DELTA
BID,1691509360237,1691509360132,8680919062,8680919067,244.80000000,457.35400000,DELTA
BID,1691509360237,1691509360132,8680919062,8680919067,244.70000000,749.12900000,DELTA
ASK,1691509360338,1691509360232,8680919068,8680919071,245.20000000,833.81800000,DELTA
ASK,1691509360338,1691509360232,8680919068,8680919071,289.80000000,9.20000000,DELTA
BID,1691509360338,1691509360232,8680919068,8680919071,245.00000000,634.21900000,DELTA
BID,1691509360338,1691509360232,8680919068,8680919071,244.90000000,529.79900000,DELTA
BID,1691509360638,1691509360532,8680919072,8680919072,244.90000000,578.49300000,DELTA
ASK,1691509360837,1691509360732,8680919073,8680919073,245.30000000,734.19100000,DELTA
ASK,1691509360939,1691509360833,8680919074,8680919080,281.80000000,147.34200000,DELTA
BID,1691509360939,1691509360833,8680919074,8680919080,245.10000000,350.33000000,DELTA
BID,1691509360939,1691509360833,8680919074,8680919080,244.90000000,555.32700000,DELTA
BID,1691509360939,1691509360833,8680919074,8680919080,244.80000000,436.90800000,DELTA
BID,1691509361039,1691509360933,8680919081,8680919081,244.60000000,1168.99200000,DELTA
ASK,1691509361138,1691509361033,8680919082,8680919087,245.20000000,833.73600000,DELTA
ASK,1691509361138,1691509361033,8680919082,8680919087,245.50000000,459.75400000,DELTA
ASK,1691509361138,1691509361033,8680919082,8680919087,285.80000000,32.43700000,DELTA
BID,1691509361138,1691509361033,8680919082,8680919087,245.10000000,404.02700000,DELTA
ASK,1691509361238,1691509361133,8680919088,8680919090,245.20000000,833.67600000,DELTA
ASK,1691509361238,1691509361133,8680919088,8680919090,245.50000000,459.77500000,DELTA
BID,1691509361238,1691509361133,8680919088,8680919090,245.10000000,398.06600000,DELTA
BID,1691509361238,1691509361133,8680919088,8680919090,244.90000000,554.92100000,DELTA
ASK,1691509361338,1691509361233,8680919091,8680919093,289.80000000,16.56400000,DELTA
BID,1691509361338,1691509361233,8680919091,8680919093,244.70000000,756.24400000,DELTA
BID,1691509361338,1691509361233,8680919091,8680919093,244.20000000,559.21800000,DELTA
ASK,1691509361539,1691509361433,8680919094,8680919101,245.20000000,851.77000000,DELTA
BID,1691509361539,1691509361433,8680919094,8680919101,245.10000000,309.01200000,DELTA
BID,1691509361539,1691509361433,8680919094,8680919101,245.00000000,622.05300000,DELTA
BID,1691509361539,1691509361433,8680919094,8680919101,244.90000000,585.78500000,DELTA
BID,1691509361539,1691509361433,8680919094,8680919101,244.80000000,449.14500000,DELTA
ASK,1691509361639,1691509361533,8680919102,8680919104,245.30000000,734.59800000,DELTA
ASK,1691509361639,1691509361533,8680919102,8680919104,245.40000000,478.18000000,DELTA
BID,1691509361639,1691509361533,8680919102,8680919104,245.10000000,319.01200000,DELTA
BID,1691509361838,1691509361733,8680919105,8680919106,245.10000000,318.99400000,DELTA
BID,1691509361938,1691509361833,8680919107,8680919107,243.00000000,197.09500000,DELTA
BID,1691509362139,1691509362033,8680919108,8680919109,244.80000000,456.26000000,DELTA
BID,1691509362139,1691509362033,8680919108,8680919109,244.70000000,749.12900000,DELTA
BID,1691509362239,1691509362133,8680919110,8680919111,245.10000000,304.70300000,DELTA
BID,1691509362239,1691509362133,8680919110,8680919111,244.50000000,1513.10700000,DELTA
BID,1691509362339,1691509362233,8680919112,8680919114,245.10000000,304.70200000,DELTA
BID,1691509362339,1691509362233,8680919112,8680919114,245.00000000,634.11000000,DELTA
ASK,1691509363140,1691509363034,8680919115,8680919123,245.40000000,374.76600000,DELTA
BID,1691509363140,1691509363034,8680919115,8680919123,245.00000000,622.05300000,DELTA
BID,1691509363140,1691509363034,8680919115,8680919123,244.90000000,477.50400000,DELTA
BID,1691509363140,1691509363034,8680919115,8680919123,244.80000000,579.56300000,DELTA
ASK,1691509363239,1691509363134,8680919124,8680919130,245.30000000,838.01200000,DELTA
BID,1691509363239,1691509363134,8680919124,8680919130,245.10000000,273.58900000,DELTA
BID,1691509363442,1691509363334,8680919131,8680919131,245.10000000,269.00900000,DELTA
ASK,1691509363640,1691509363534,8680919132,8680919132,246.30000000,28.31900000,DELTA
ASK,1691509364040,1691509363934,8680919133,8680919135,245.20000000,851.73900000,DELTA
BID,1691509364040,1691509363934,8680919133,8680919135,245.10000000,283.28700000,DELTA
ASK,1691509364139,1691509364034,8680919136,8680919142,245.20000000,821.15800000,DELTA
ASK,1691509364139,1691509364034,8680919136,8680919142,320.00000000,1617.60600000,DELTA
BID,1691509364139,1691509364034,8680919136,8680919142,245.10000000,360.09500000,DELTA
ASK,1691509364239,1691509364134,8680919143,8680919145,245.30000000,868.59300000,DELTA
BID,1691509364239,1691509364134,8680919143,8680919145,245.00000000,634.11000000,DELTA
BID,1691509364239,1691509364134,8680919143,8680919145,244.90000000,483.48800000,DELTA
BID,1691509364439,1691509364334,8680919146,8680919147,245.10000000,360.03500000,DELTA
BID,1691509364439,1691509364334,8680919146,8680919147,244.90000000,490.16900000,DELTA
BID,1691509364640,1691509364534,8680919148,8680919148,245.10000000,354.93400000,DELTA
BID,1691509364739,1691509364634,8680919149,8680919149,244.90000000,492.66900000,DELTA
ASK,1691509364839,1691509364734,8680919150,8680919150,245.50000000,1010.18600000,DELTA
ASK,1691509365040,1691509364935,8680919151,8680919153,245.30000000,765.17900000,DELTA
BID,1691509365040,1691509364935,8680919151,8680919153,244.90000000,596.08300000,DELTA
BID,1691509365040,1691509364935,8680919151,8680919153,244.80000000,476.14900000,DELTA
ASK,1691509365140,1691509365035,8680919154,8680919156,245.40000000,478.18000000,DELTA
BID,1691509365140,1691509365035,8680919154,8680919156,245.10000000,332.89600000,DELTA
BID,1691509365239,1691509365135,8680919157,8680919157,244.70000000,740.61100000,DELTA
BID,1691509365342,1691509365235,8680919158,8680919158,244.70000000,749.13300000,DELTA
